episode_id,collection_id,show_name,stratum,episode_title,episode_description,gold_has_guests,gold_names,
cf1aabaf3cb302d0,1495251160,John Solomon Reports,large,Rep. Harriet Hageman breaks down recent evidence of IRS use of Artificial Intelligence to spy on US taxpayers,House Judiciary Member Rep. Harriet Hageman breaks down her investigation with Judiciary Chairman Jim Jordan concerning the disturbing unearthing of evidence that points to the Internal Revenue Service (IRS) using artificial intelligence to spy on large numbers of American taxpayer. See Privacy Policy at and California Privacy Notice at .,YES,Harriet Hageman; Jim Jordan,
471293c0f31ee149,1556687660,Candace Owens,medium,The UFC TKOs The NFL On Free Speech,"Candace breaks down why the NFL is promoting segregation as the UFC continues to support free speech. Plus, Candace rips apart the new indoor mask mandate in Los Angeles. Learn more about your ad choices. Visit podcastchoices.com/adchoices",NO,,
a59fad0e8f4daa7a,1889550138,The Loren Piretra Show,small,🚨Charlie Kirk's Widow Is Selling the UNTHINKABLE,"🚨 Erika Kirk Found a NEW Way to Profit Off Charlie — It's Grim Description: They didn't bury Charlie Kirk.They didn't bury Charlie Kirk... they MERCHANDISED him. Barely 31, the Turning Point USA founder was gunned down in front of a stunned crowd in Utah this September… and before the candles even cooled, his own movement had a $35 tribute tee on the rack. ""Here I am, Lord. Send me."" Cha-ching. Halos slapped over his head, scripture slapped underneath, and over HALF A MILLION pieces of merch flying off the shelves. His books rocketing up Amazon. His podcast vaulting to No. 1. Trump handing out ""martyr"" speeches and a Medal of Freedom like party favors. And just when you thought a grieving country had hit the bottom of the barrel, they built a full-blown REPLICA of the tent where he was killed and invited fans to pose for selfies inside it. A photo booth. At the kill site. Grief? Please. This is a merch table with a halo bolted on. All hail the holy hustle, in the name of JC. 🙏💸 But hold onto your wallets, folks, because the widow-turned-CEO isn't done, and what Erika Kirk is rolling out NEXT might just be the most shameless, stomach-turning cash grab yet. About LP TV: Want to understand what’s actually happening in politics and culture without falling asleep halfway through? I’ve got you. On The Loren Piretra Show, I cut through the noise, the spin, and the nonsense to give you real insight with a side of deeply dry humor. The Loren Piretra Show is a 100% network-free, party-free, and people-powered daily podcast and vodcast available wherever you watch or listen to your pods. All of the research, writing, clipping, short form editing, social cuts, thumbnail creation, descriptions, programming across all platforms, etc etc is done by me from start to finish with long-form editing by Gigi Gopeland. This ensures our coverage remains completely independent and every view, sub, share, save and/or contribution via PayPal or BuyMeACoffee go",NO,,
16fcdf3b727910ed,1695205478,What Really Matters with Walter Russell Mead,small,The Global Crisis,"This week, Walter gives a lecture and Q&A at the Hamilton School at the University of Florida on ""The Global Crisis."" The recording is from December 1st and is republished here with the permission of the Hamilton School.",NO,,
5a0b38164551fbce,1871628261,The Harry Sisson Show,large,MAGA Is FURIOUS Over Trump's Iran Attack,Harry Sisson discusses the MAGA fans and commentators who are now calling out Trump after he bombed Iran in the middle of the night.,NO,,
6507a777aaabaf74,1509826894,RealClearPolitics Podcast,medium,The DNC’s “Autopsy Report” on the 2024 Presidential Election,"Andrew Walworth, Tom Bevan, and Carl Cannon discuss the release of the Democratic National Committee’s “autopsy report” on the 2024 presidential election and the rush by Congressional Republicans to leave Washington without voting on key issues including additional funding for the White House ballroom and the Justice Department’s “Anti-Weaponization Fund"". Then, Ajit Pai, former FCC Chair and president and CEO of CTIA, the trade association that represents the wireless communications industry, joins the guys to discuss the FCC’s role in regulating broadcast content, including late night programming. And, they take a look at artificial intelligence and technological competition with China. Next, they discuss Medicaid fraud in Minnesota and Vice President JD Vance’s comments regarding a DOJ investigation into Rep. Ilhan Omar (D-MN). And finally, the guys deliver their “You Cannot Be Serious” stories for the week. Hosted by Simplecast, an AdsWizz company. See for information about our collection and use of personal data for advertising.",YES,Ajit Pai,
d588be6feb52afb1,1794450472,Bulwark Takes,medium,Trump is Remaking National Security to Enforce His Agenda (w/ Tom Joscelyn),"Just Security's Tom Joscelyn joins Bill Kristol to discuss how Trump and his allies are reshaping the DOJ/FBI, DHS/ICE, and the Pentagon — with major implications for civil liberties, political dissent, and the 2026 elections.",YES,Tom Joscelyn,
34c70f654c3c5178,1294461271,GZERO World with Ian Bremmer,medium,Global food (in)security,"""We need to keep that investment flowing to come up with better ways to do this so that everyone is fed within the constraints of what the planet is able to bear,"" says Pete Ceretti, Director of Global Macro Geo Strategy at Eurasia Group. In the latest episode of Living Beyond Borders, a podcast produced in partnership between GZERO and Citi Global Wealth Investments, Ceretti is joined by Harlin Singh, Global Head of Sustainable Investing, and Malcolm Spittler, Global Investment Strategist, and Senior US Economist, both at Citi Global Wealth Investments, to discuss the latest causes and ripple effects of food shortages around the globe. Following shortages that came out of the COVID pandemic as well as the war in Ukraine, the dual food problems of affordability and availability persist. While temporary impacts may be waning, the experts also discuss the longer-term impacts of the global food production system on the environment and what will - or won't - be sustainable going forward, including the food system's massive dependence on fossil fuels. This episode is moderated by Shari Friedman, Eurasia Group’s Managing Director of Climate and Sustainability. Host: Shari Friedman Guests: Pete Ceretti, Harlin Singh, Malcolm Spittler Subscribe to the GZERO World with Ian Bremmer Podcast on Apple Podcasts , Spotify , or your preferred podcast platform, to receive new episodes as soon as they're published. Hosted by Simplecast, an AdsWizz company. See pcm.adswizz.com for information about our collection and use of personal data for advertising.",YES,Pete Ceretti; Harlin Singh; Malcolm Spittler,
5948d35f9c6726d0,1877144831,Paul Krugman Podcast,small,The Court Sides With Dictatorship — and Chaos,"For all my interviews and more, subscribe on YouTube . Note: It’s Lisa Cook, not Lisa Graves. Talking to Lisa Graves shortly. Earlier today, the Supreme Court declared war on U.S. democracy. It also declared war, basically, on modern society, on everything it takes to function in the 21st century. And I’m not sure that people understand that yet. Hi, Paul Krugman with a quick video update. I’ll have more on this tomorrow. Really shocking decisions handed down by the Supreme Court. There were a couple that were not awful. Lisa Cook gets to stay at the Federal Reserve, although that in itself is a huge contradiction to the important stuff that the court did. I mean, Lisa is important and the Fed is important, but much more important is Humphrey’s Executor, which is the generations-long precedent that says that when Congress creates an independent agency, it is independent. It’s able to make decisions. Of course, the president has some role. Typically, the president can choose the agency’s head subject to congressional approval, but the president can’t just go and fire officials that he doesn’t like for whatever reason or for no reason, because the agencies that operate the U.S. government and basically run our society are supposed to be professional. They’re supposed to be following their legal mandate. They’re not supposed to be personal tools of a dictator in the White House. Well, the court just scrapped that. Now, lawyers, people who are legal experts, can do a better job of explaining just what went down. But what I think is important to understand is not only does this give essentially dictatorial powers to the occupant of the White House, but it also makes it extremely difficult for the economy to function. It makes it extremely difficult for society to function. We live in a complicated world, a world of technolog",NO,,
75b0ebde1bb28ae7,1570045623,Breaking Points with Krystal and Saagar,large,"Best of Week 5/1: Roe vs Wade, SCOTUS Leak, Roe Politics, Economic Downturn, Ukraine War, Primary Results, & More!","Krystal and Saagar talk about Roe being overturned, SCOTUS leak, Roe politics, Ohio primary results, Ukraine escalation, economic downturn, & more! To become a Breaking Points Premium Member and watch/listen to the show uncut and 1 hour early visit: To listen to Breaking Points as a podcast, check them out on Apple and Spotify Apple: Spotify: Merch: Learn more about your ad choices. Visit megaphone.fm/adchoices See omnystudio.com/listener for privacy information.",NO,,
b5e99e4df566337f,1490993194,Advisory Opinions,medium,Story Time for Fed Court Nerds,"Sarah and David return from their Thanksgiving feasts to serve up a very nerdy episode on fed court law. Enjoy: -David giving a lowdown of the Voting Rights Act -Hacking minority districts -Laws created by court precedents versus laws created by statutes -Any standing experts out there? -Undoing the Warren Court -Section Two Rights vindicated in civil court -Reporters: Don’t go to activists for legal analysis -Elon versus Media Matters -Match maker Sarah, make me a match Show Notes: -Eight Circuit two to one opinion -Section Two of the Voting Rights Act -Elon v Media Matters -Video: Hostage reunites with family Learn more about your ad choices. Visit megaphone.fm/adchoices",NO,,
ec9762046e0d0ea4,1495601614,Verdict with Ted Cruz,large,False Positive ft. Steve Deace,"Senator Ted Cruz and Michael Knowles are joined by Steve Deace, and together they spend the full show unraveling the web of coronavirus lies that Democratic politicians have been busy spinning. From death rates to ER visits and test sensitivity to contagiousness, it’s time to fact check everything you’ve been told. Plus, the truth-seeking trio sets the record straight after the DNC lauds Governor Cuomo’s pandemic performance. Learn more about your ad choices. Visit megaphone.fm/adchoices YouTube: See omnystudio.com/listener for privacy information.",YES,Michael Knowles; Steve Deace,
4476111783638ce0,219258773,Brian Kilmeade Show,large,5 Key Things Needed To Declare Victory in Iran,"One Nation, hosted by Brian Kilmeade, airs on the Fox News Channel on Sunday nights at 10 PM ET. Learn more about your ad choices. Visit podcastchoices.com/adchoices",NO,,
b822d82f1e2ed0a8,354628391,Renegade Talk Radio,large,Episode 3497: Biden Surrenders Southern Border for U.N. One-World Government Takeover,"Open border is symbol of white flag to the globalists that America's puppet president has forsaken the country. Guest host Owen Shroyer breaks down how the Biden administration has forsaken the southern border as tribute to the globalists’ One World government takeover. Meanwhile, the U.N. elite are exempted from New York City’s vaccine mandate as they prepare to gather for the General Assembly to discuss COVID restrictions for the rest of the world.",YES,Owen Shroyer,
f5546243ad4aca21,1805186512,Going Rogue with Lara Logan,small,INSIDE THE MAR-A-LAGO RAID with Trump Attorney Christina Bobb | Episode 33,"( ) - Rooting Out Corruption ( ) - Questions Surrounding Mar-a-Lago Raid ( ) - Legal Warfare Against Conservatives ( ) - Challenging Corruption in Recent Politics ( ) - Election Integrity and Obstacles to Reform ( ) - Media Co-Conspirators in Ongoing Corruption ( ) - American Patriots Fighting Back Lara Logan is joined by President Trump’s attorney Christina Bobb with her firsthand account of the Mar-a-Lago raid and how it differs from what happened with John Bolton. She cuts through the propaganda with an eyewitness perspective you will not hear anywhere else. Christina unfolds the story behind the scenes, detailing her experience as Custodian of Records amidst legal irregularities surrounding the raid. As she navigates the intricacies of the Presidential Records Act in a convoluted and corrupt legal landscape. Going Rogue with Lara Logan is now available AD-FREE on Substack for our Paid Subscribers: Join the newsletter and support us if you can, at Paid partnership: CHOQ Premium Natural Supplements Get 17.76% off your subscription Subscribe to Lara on YouTube: Follow Lara Logan on X: Follow Christina Bobb on X:",YES,Christina Bobb ,
09f37eab4cbf36a8,1548086514,The Arena,large,The Life and Teaching of St. Maximos by Father Maximos (Simonopetritis),"St. Maximos the Confessor, who served God from 580-662, is one of the great theologians of the Orthodox Catholic Church. This devout monk, was a leading Constantinopolitan intellectual, a prolific author on doctrinal, ascetical, exegetical and liturgical subjects, and a confessor of Holy Orthodoxy who lost his right hand and tongue for his stentorian opposition to heresy. In 8 lectures, Father Maximos (Simonopetritis) – a highly esteemed patrologist and the world’s leading authority on the teaching of St. Maximos the Confessor – presents an edifying overview of the life and works of this magnificent man of God and teacher of the Church. Father Maximos is Senior Research Scholar at Holy Cross Greek Orthodox School of Theology. The lectures are entitled: • What is a Church Father? • An Overview of the Life of St. Maximos • An Introduction to the Works of St. Maximos: Part 1 • An Introduction to the Works of St. Maximos: Part 2 • The Theology of St. Maximos: Part 1 The Ambigua • The Theology of St. Maximos: Part 2 The Ambigua • The Theology of St. Maximos: Questions of Thalassius: Part 1 • The Theology of St. Maximos: Questions of Thalassius: Part 2 • PDF: The Iconography of St. Maximos the Confessor To download this series, please visit our website at www.patristicnectar.org.",NO,,
973f4572f38fa5c8,956270301,Rational Security,medium,The “Thelma or Louise” Edition,"This week, Alan, Quinta, and Scott reunited on our new recording day to talk through the week’s big national security news, including: “Blocked and Muted.” Earlier this week, the Washington Post published a draft report by the Jan. 6 committee detailing how the far right used social media to organize and mobilize in the lead-up to the insurrection—the very same analysis that was reportedly kept out of the committee’s final report, over the objections of staffers . How substantial are these revelations? And how will they impact the committee’s legacy? “Sino the Times.” The Chinese government is reporting that its population has declined for the first time in 60 years, decades ahead of projections. Combined with the fallout of the regime’s reversal on zero-Covid policies and a lagging economy, some are taking this as a sign of difficult times to come for the People’s Republic. How should we read these reports? And what do they mean for the China-U.S. relationship? “Raising the Roof.” Treasury Secretary Janet Yellen has warned that the federal government is beginning “extraordinary measures” to avoid a debt default, as the United States moves closer to the debt ceiling—without either party in Congress having an apparent plan for raising it. How serious a threat is this ? What options might be available for addressing it? For object lessons, Alan recommended the Australian kids series “ Bluey ” for those listeners with toddlers they need to keep occupied. Quinta, fresh off her vacation to the Grand Canyon, recommended an unlikely book:",NO,,
f653fa33442ee2b6,1432118523,The Damage Report with John Iadarola,large,Home a Loan: Lost in New York,Trump is furious after being slapped with an $83 million verdict in the E. Jean Carroll defamation trial. Trump is being accused of hiding a massive loan in his NY civil fraud trial. New polling says that if Trump were convicted a majority of voters would not vote for him. Three U.S troops were killed in a drone strike and the GOP is pushing for retaliation. House GOP unveils articles of impeachment against Secretary Mayorkas. Host: John Iadarola (@johniadarola) Co-Host: Adrienne Lawrence (@AdrienneLaw) SUBSCRIBE on YOUTUBE: ☞ TIKTOK ☞ INSTAGRAM: ☞ TWITTER: ☞ FACEBOOK: ☞ 👕 MERCH: Learn more about your ad choices. Visit podcastchoices.com/adchoices,NO,,
132e6ae1a0ac4290,1439837349,The Political Orphanage,medium,How To Destroy a Country In Four Years,"The Khmer Rouge was a brutal communist regime that ruled Cambodia for only four years, but in that brief period entirely destroyed its economy, wiped out its intellectual class, and horribly murdered a quarter of its population. In this history episode we investigate one of the world's worst regimes, the depths of its depravity, and how it explains a specific type of terror present in other countries today.",NO,,
7631f01ef4c82c61,1820648828,The Joy Reid Show,small,"Abby Phillip on Jesse Jackson, Black Power, and Wild Debate TV | The Joy Reid Show Bonus Episode","In this profound and revealing special episode, Joy Reid sits down with CNN anchor Abby Phillip to discuss her new book, ""A Dream Deferred: Jesse Jackson and the Fight for Black Political Power."" They dive deep into the untold story of Reverend Jackson's groundbreaking 1984 and 1988 presidential campaigns, exploring how his unapologetically progressive platform—championing Palestinian statehood, reparations, and economic justice—radically reshaped the Democratic Party. Phillip reveals how Jackson's strategic genius, from leveraging black voter blocs to changing delegate rules, directly made Barack Obama's presidency possible a generation later. The conversation also tackles Jackson's complex relationship with Dr. Martin Luther King Jr., the media, and his role as a coalition builder. And the two discuss Abby's CNN show and the sometimes wild, sometimes performative, and always provocative conversations she oversees as the host and moderator. This is an essential history lesson on the man who taught Democrats how to fight and the enduring fight for Black political power. Get your copy of A Dream Deferred at the Joy's House Shop: ABOUT JOY REID: Joy-Ann Lomena Reid (AKA Joy Reid) is a best-selling American author, political journalist and TV host. She was a national correspondent for MSNBC and is best known for hosting the Emmy-nominated, NAACP Award-winning political commentary and analysis show, The ReidOut, from 2020 to 2025. Her previous anchoring credits include The Reid Report (2014–2015) and AM Joy (2016–2020). STAY CONNECTED WITH THE SHOW: Website: Substack: Facebook: Instagram: TikTok: Bluesky: bsky.app/profile/joyannreid.bsky.social FOLLOW JOY ON SOCIAL: Facebook: Instagram:",YES,Joy Reid; Abby  Philip,
a590d1efe7a76641,1654162813,The Kyle Seraphin Show,large,WALKING in MEMPHIS: Trump to Send National Guard to TN | Ep 654,"Our Sponsors: (15% off Protecting yourself from scams/Identity theft) (Save 15% off everyday Faraday bags) __________________________________________________ Join the Kyle Seraphin Show LIVE 9:30a ET on YouTube, or on Spotify: Links to all news references:",NO,,
562a8c7e40c09b83,1587936366,The Inside Story Podcast,medium,Will Pakistan's land trade routes with Iran undermine the US?,"Pakistan opens land trade routes to Iran, allowing the transit of goods. It's a much-needed reprieve for both economies. But does it undercut Washington's pressure campaign on Tehran? And how will it impact the Islamabad-mediated talks to end the war? In this episode: Mushahid Hussain Syed, Pakistani defence and foreign policy specialist Setareh Sadeqi, Assistant Professor at the University of Tehran, specialising in U.S.-Iran relations Ross Harrison, Senior Fellow at the Middle East Institute in Washington DC Host: James Bays Connect with us: @AJEPodcasts on X , Instagram , Facebook , and YouTube",YES,Mushahid Hussain Syed; Setareh Sadeqi; Ross Harrison; James Bays,
48a570ee6f34b834,1640311112,The Necessary Conversation,small,Taylor Swift Endorses Kamala Harris,"The Kultgens Discuss: 1. Post debate fact checking 2. Taylor Swift endorses Harris (Favorite pets) 3. Laura Loomer 4. The Pope doesn't like either candidate If you have a question for anyone on the show, record it in a 1 minute or under audio or video clip and send it to: thenecessaryconversationpod@gmail.com",NO,,
c5e40d710417fa75,1510240831,The MeidasTouch Podcast,large,Vexatious Litigant Donald Trump files FRIVOLOUS lawsuit against Pulitzer Prize Board,Donald Trump just filed a frivolous lawsuit against the Pulitzer Prize Board. MeidasTouch host Ben Meiselas reports. Shop Meidas Merch at: Join us on Patreon: Remember to subscribe to ALL the Meidas Media Podcasts: MeidasTouch: Legal AF: The PoliticsGirl Podcast: The Influence Continuum: Kremlin File: Mea Culpa with Michael Cohen: The Weekend Show: The Tony Michaels Podcast: American Psyop: Learn more about your ad choices. Visit megaphone.fm/adchoices,NO,,
6c14dd1d0f194ea0,1730358737,Letters from an American,large,13-Dec-24,Get full access to Letters from an American at heathercoxrichardson.substack.com/subscribe,NO,,
c608c39859c5e69e,1517313007,The Hugh Hewitt Show: Highly Concentrated,small,Will Steve Hilton or Spencer Pratt win in CA?,"Alex Marlow, editor-in-chief of Breitbart, host of ""The Alex Marlow Show"" and author of ""Breaking The Law"" fills in for Hugh. He covers the latest on Graham Platner, the California primary elections, and talks with HUD Secretary Scott Turner, John Ashbrook, James Lileks, David Drucker, Sen. Dan Sullivan, and Matthew Continetti. See omnystudio.com/listener for privacy information.",YES,Alex Marlow; Scott Turner; John Ashbrook; James Lileks; David Drucker; Dan Sullivan; Matthew Continetti,
e7579192791a085e,1822142909,Glenn Diesen - Greater Eurasia Podcast,large,David Gibbs: The “Good War” Illusion - A History of Proxy Warfare,David N. Gibbs is a professor of history at the University of Arizona. Prof. Gibbs outlines how the US fighting the Soviet Union in Afghanistan and then the Yugoslav Wars laid the foundation for the illusion of the good war.US Provoked the 1979 Russian Invasion of Afghanistan: Parallel to the Ukraine War?: Prof. Glenn Diesen:Substack: the channel: PayPal: me a Coffee: buymeacoffee.com/gdiesengGo Fund Me:,YES,David N. Gibbs,
9a94a84fbf910fff,73329719,KQED's Forum,large,"Dating, Love and Sex in a Post-Pandemic World","Now that California is reopening, how will dating change? After a year of social distancing, many of us are longing for emotional and physical intimacy, while others are suffering from FODA: fear of dating again. What are the rules, if any, around post-pandemic dating and intimacy? Are Zoom dates here to stay? And will you require proof of vaccination to swipe right? Well hear your stories and get advice about how to approach dating, love and sex in a post-pandemic world. Learn more about your ad choices. Visit megaphone.fm/adchoices",NO,,
bb2c142dd19afe25,1493858530,Hood Politics with Prop,medium,Tap In: Imma Roast the Hell Out of Lt. Gov. Beckwith,"Last week, lieutenant governor Micah Beckwith of Indiana, in defense of SB 289, attempted to redefine the 3/5th compromise as something that was not about slavery. NOT ON MY WATCH! Follow Hood Politics: Follow Prop: See omnystudio.com/listener for privacy information.",NO,,
0e2d23f30b16faac,124960485,"Best of the Left - Leftist Perspectives on Progressive Politics, News, Culture, Economics and Democracy",medium,#1798 FIFA Sportswashing Fascism: The World Cup from Mussolini to Trump,"Air Date: 6–5-2026 Today we explore sportswashing past and present, from fascist dictators who first weaponized the World Cup to FIFA's modern extractivism model of corrupt capitalism, and why workers, unions, and fans are now organizing to reclaim the game from those profiting off it. Full Show Notes Transcript Be part of the show! Leave a voice message , message us on Signal at the handle bestoftheleft.01, or email Jay@BestOfTheLeft.com BestOfTheLeft.com/Support (Members Get Bonus Shows + No Ads!) Use our links to shop Bookshop.org and Libro.fm for a non-evil book and audiobook purchasing experience! Join our Discord community ! TOP TAKES KP 1: Trump Is a 'master Marketer' Symone Reacts to President Getting FIFA Peace Prize - Chris Jansing Reports - Air Date 12-5-25 KP 2: Jules Boykoff on World Cup and Sportswashing Part 1 - CounterSpin - Air Date 5-15-26 KP 3: The Fascist World Cup Part 1 - Power Plays - Air Date 5-21-26 KP 4:",NO,,
b5be00f5d29f9032,1192761536,Pod Save America,large,"“Mr. President, don’t you mean the opposite?”","Trump gets rave reviews for not being senile in a meeting, Bannon goes down in flames, and Oprah makes everyone lose their minds. Dr. Catherine Thorlieffson joins Jon, Jon, and Tommy on stage in Oslo, Norway to talk about the rise of right-wing extremism, and Jan Stromnes of Halden Prison discusses criminal justice reform.",YES,Catherine Thorlieffson; Jan Stromnes,
6e94fef248cea441,1570432345,Firing Line with Margaret Hoover,small,Autocracy and democracy in the age of Trump with former Amb. Michael McFaul,"Former Ambassador to Russia Michael McFaul joins Margaret Hoover to discuss President Trump’s trip to Asia, the state of the war in Ukraine, and the new era of great power competition with Russia and China. McFaul, author of the new book “Autocrats vs. Democrats,” assesses Trump’s handling of foreign policy so far in his second term, acknowledging the president has not been the isolationist many expected but also criticizing him for abandoning America’s soft power institutions. McFaul, who first met Vladimir Putin in the 1990s, explains how Putin’s worldview differs from Xi Jinping and why he believes that makes Putin a more aggressive threat to democracy. He also lays out what he thinks it will take to bring Putin to the negotiating table to end the war in Ukraine. And McFaul reflects on the 2024 death of his friend, Russian opposition leader Alexei Navalny, and what it means for Russia’s post-Putin future. Support for Firing Line with Margaret Hoover is provided by Robert Granieri, The Tepper Foundation, Vanessa and Henry Cornell, The Fairweather Foundation, and Pritzker Military Foundation.",YES,Michael McFaul,
f1a69a57b3f6c097,474763182,The Globalist,small,Iran’s top diplomat meets Vladimir Putin as US peace talks stall,"Iran’s foreign minister, Abbas Araghchi, is in Moscow on a high-stakes diplomatic tour, following visits to Pakistan and Oman. With fragile progress made in Muscat, what can the Kremlin do for Tehran? Plus: rising violence in Colombia a month before elections, King Charles’s US state visit and technology news. See omnystudio.com/listener for privacy information.",NO,,
d7a53ac90688c60a,702998658,Week In Review,small,"Week in Review: elections, SPD, and the economy","Host Bill Radke discusses the week’s news with Seattle Times City Hall reporter, co-host of the Seattle News, Views, and Brews podcast David Kroman, Co-founder and publisher of PubliCola, co-host of the Seattle Nice podcast Erica Barnett, and founder and President of Gamoran Legal Consulting Saul Gamoran. See omnystudio.com/listener for privacy information.",YES,David Kroman; Erica Barnett; Saul Gamoran,
5bfa26205ae53a2f,1750591415,Candace,medium,Another Explosive Kamala Heritage Lie Exposed | Candace Ep 79,"More explosive revelations about Kamala’s true heritage. Truly unbelievable. GoldCo Get up to 10% instant match in bonus silver at StickerMule Check out my Sticker Mule store at American Financing Act today! Call 800-795-1210 or visit NMLS 182334, nmlsconsumeraccess.org. APR for rates in the 4s start at APR 5.672% for well qualified borrowers. Call 800-795-1210 for details about credit costs and terms Candace on Apple Podcasts: Candace on Spotify: Candace on Rumble: Subscribe to Club Candace: Join The Candace Community on Locals: #CandaceShow #Candace #CandaceOwens #News #Politics #Culture #PopCulture Learn more about your ad choices. Visit megaphone.fm/adchoices",NO,,
fb50c890d4f8ac7c,1788891712,It's A Numbers Game with Ryan Girdusky,small,"It's a Numbers Game: The Numbers Behind Columbine 27 Years Later: Myths, Media Lies & Warning Signs We Missed","On this episode of The Numbers Game, Ryan Girdusky takes a powerful and sobering look at the lasting impact of the Columbine High School massacre—27 years later. What really happened that day—and what did the media get wrong? Ryan breaks down the facts vs. the myths, exposing how early narratives around figures like Marilyn Manson, video games, and school culture shaped public perception—often inaccurately. This episode also dives into the critical warning signs that were overlooked—from behavioral red flags to missed opportunities by parents, schools, and law enforcement. Plus, Ryan reflects on how tragedies like Columbine continue to influence modern society, school safety, and the national conversation around violence. It’s a deeply researched, emotional, and thought-provoking episode that goes beyond headlines to uncover what we still haven’t learned—and what we must. See omnystudio.com/listener for privacy information.",NO,,
feeab0fd3855cc22,1485351658,Bannon`s War Room,large,Episode 3039: NYT Says Matt Gaetz Is Right; Register To Vote For The People's Movement,Episode 3039: NYT Says Matt Gaetz Is Right; Register To Vote For The People's Movement,NO,,
a2454ac3188cd4e8,1570045623,Breaking Points with Krystal and Saagar,large,"12/14/23: 20% Of IDF Deaths Friendly Fire, School Massacre in Gaza?, Hunter In Contempt, Tech Firm Company Towns, Schumer Confirms UFO Coverup, Obama Linked Karen Muslim Harassment, Debunking Ukraine Lies","Krystal and Saagar discuss reports that 20% of IDF deaths are friendly fire as brutal fighting continues, allegations that the IDF committed a massacre of civilians inside a school in Gaza, Hunter gives public testimony while Republicans hold him in contempt, Tech firms break ground on plans for a new era of ""company towns"", Schumer reveals the UFO coverup in Congress, an Obama linked wife to a Harvard professor caught on camera harassing a woman's ""terrorist scarf"", and Saagar debunks the latest lies on the war in Ukraine. To become a Breaking Points Premium Member and watch/listen to the show uncut and 1 hour early visit: Merch Store: See omnystudio.com/listener for privacy information.",NO,,
5251fb89d80aca17,1790957194,The 47 Morning Update with Ben Ferguson,large,Showdown in Texas: Trump vs Kamala!,See omnystudio.com/listener for privacy information.,NO,,
ea74e4fa2ac58eaf,1818658022,"Life, Liberty & Levin Podcast",small,The Authoritarian Democrat Party,"'Life, Liberty & Levin' explores the fundamental values and principles undergirding American society, culture, politics, and current events, and their relevance to the nation’s future and everyday lives of citizens. Learn more about your ad choices. Visit podcastchoices.com/adchoices",NO,,
1ff37e2be0724d73,1785081636,The Mary Trump Podcast,large,"Iran Crisis Explodes: Allies Turn Away, Top Official Quits","A major shakeup hits Donald’s administration as National Counterterrorism Center Director Joe Kent resigns warning there was no imminent threat from Iran. His statement, Donald’s response, and growing internal dissent, along with his Oval Office meeting with Irish Prime Minister Micheál Martin, the GOP’s SAVE America Act push, and the subpoena of Attorney General Pam Bondi over the Epstein files are all examined. Mary Trump Live Tuesday March 17th! Please send comments/questions info@marytrumpmedia.com Consider visiting MaryTrump.org and subscribing to my Substack: The Good in Us Hosted on Acast. See acast.com/privacy for more information.",NO,,
96cbc4416d6247dc,1362265400,Timcast News,large,"S5137 - Trump Launches MAJOR Class Actions Lawsuits Against Big Tech over Censorship, Democrats Mock Attempt","Trump Launches MAJOR Class Actions Lawsuits Against Big Tech over Censorship, Democrats Mock Attempt. Trump is also suing the Ceos Mark Zuckerberg, Jack Dorsey and Sundar pichai Republicans are also launching antitrust legislation to break up big tech and stop censorship. Democrats meanwhile say this is doomed to fail and they may be right but it takes the effort to make the change and eventually the courts may side with those fighting against big tech censorship. #Trump #Democrats #Censorship Learn more about your ad choices. Visit megaphone.fm/adchoices",NO,,
6d6e5d8bd4823806,1636762428,Dad Saves America,small,Today Show’s Craig Melvin Learned Forgiveness By Becoming A Father | The Show,"You probably recognize Craig Melvin as a seasoned journalist and the co-host of The Today Show on NBC, but what you might not know is that he had to navigate addiction and generational fatherlessness in his own family to get there. Craig documents this tumultuous journey in his book Pops , including how he learned to become a better father himself in the process. Now he uses his TV platform to celebrate fatherhood with his Dads Got This! series. As parents we all want to be the best version of ourselves for our kids, regardless of our own family circumstances, and Craig Melvin has accomplished exactly that. _____________________________________ Purchase a copy of Pops : Follow Craig on Instagram: _____________________________________ Outline: [ ] Intro [ ] Your memories of your dad matter [ ] Craig’s foundation in faith [ ] Coming to terms with a parent’s addiction [ ] He was moved to action when his dad hit rock bottom [ ] Interventions can work, even after decades [ ] Becoming a father opened him to forgiveness [ ] He gave his dad the best gift of his life [ ] Give your kids a normal life [ ] How do you manage media for your kids? [ ] Becoming a journalist in high school [ ] Bonding with his son over journalism [ ] Craig Melvin’s role in the American story [ ] Outro _____________________________________ Watch the video version on YouTube: https:/",YES,Craig Melvin,
