chunk_id,politics,ideology,ternary
dafd0f0e0f040b5f_18,Yes,moderate,0
dafd0f0e0f040b5f_21,Yes,moderate,0
dafd0f0e0f040b5f_47,Yes,strongly_conservative,1
dafd0f0e0f040b5f_9,Yes,moderately_conservative,1
dafd0f0e0f040b5f_1,Yes,moderate,0
dafd0f0e0f040b5f_44,Yes,strongly_conservative,1
dafd0f0e0f040b5f_12,Yes,strongly_conservative,1
dafd0f0e0f040b5f_5,Yes,moderate,0
dafd0f0e0f040b5f_26,Yes,slightly_conservative,1
dafd0f0e0f040b5f_2,Yes,moderate,0
dafd0f0e0f040b5f_49,Yes,strongly_conservative,1
dafd0f0e0f040b5f_32,Yes,strongly_conservative,1
dafd0f0e0f040b5f_36,Yes,moderately_conservative,1
dafd0f0e0f040b5f_8,Yes,moderate,0
dafd0f0e0f040b5f_48,Yes,moderately_conservative,1
dafd0f0e0f040b5f_11,Yes,moderately_conservative,1
dafd0f0e0f040b5f_39,Yes,strongly_conservative,1
dafd0f0e0f040b5f_6,Yes,moderately_conservative,1
dafd0f0e0f040b5f_16,Yes,moderate,0
dafd0f0e0f040b5f_27,Yes,moderately_conservative,1
dafd0f0e0f040b5f_45,Yes,strongly_conservative,1
dafd0f0e0f040b5f_25,Yes,moderate,0
dafd0f0e0f040b5f_15,Yes,moderate,0
dafd0f0e0f040b5f_52,No,,
dafd0f0e0f040b5f_41,No,,
dafd0f0e0f040b5f_50,Yes,moderate,0
dafd0f0e0f040b5f_33,No,,
dafd0f0e0f040b5f_0,Yes,moderate,0
dafd0f0e0f040b5f_30,Yes,strongly_conservative,1
dafd0f0e0f040b5f_43,Yes,moderately_conservative,1
dafd0f0e0f040b5f_40,No,,
dafd0f0e0f040b5f_34,No,,
dafd0f0e0f040b5f_29,Yes,slightly_conservative,1
dafd0f0e0f040b5f_51,Yes,moderate,0
dafd0f0e0f040b5f_46,Yes,moderately_conservative,1
dafd0f0e0f040b5f_37,Yes,slightly_conservative,1
dafd0f0e0f040b5f_3,Yes,strongly_conservative,1
dafd0f0e0f040b5f_7,Yes,slightly_conservative,1
dafd0f0e0f040b5f_13,No,,
dafd0f0e0f040b5f_23,Yes,moderate,0
dafd0f0e0f040b5f_4,Yes,moderately_conservative,1
dafd0f0e0f040b5f_10,Yes,moderately_conservative,1
dafd0f0e0f040b5f_28,Yes,strongly_conservative,1
dafd0f0e0f040b5f_35,Yes,moderate,0
dafd0f0e0f040b5f_38,Yes,strongly_conservative,1
dafd0f0e0f040b5f_22,Yes,moderate,0
dafd0f0e0f040b5f_20,Yes,moderate,0
dafd0f0e0f040b5f_31,Yes,moderately_conservative,1
dafd0f0e0f040b5f_19,Yes,moderate,0
dafd0f0e0f040b5f_17,Yes,moderate,0
dafd0f0e0f040b5f_42,Yes,moderate,0
e74fb31e2597516d_35,Yes,moderate,0
60cad1cdb4c31b38_0,No,,
2cebad6b13def286_28,Yes,moderate,0
60cad1cdb4c31b38_7,Yes,moderately_liberal,-1
2cebad6b13def286_12,Yes,moderate,0
2cebad6b13def286_18,Yes,slightly_liberal,-1
e98c42425ecb3608_60,Yes,slightly_liberal,-1
e98c42425ecb3608_32,Yes,moderate,0
e74fb31e2597516d_6,Yes,strongly_liberal,-1
586dd7d46297d906_45,Yes,moderate,0
60cad1cdb4c31b38_43,Yes,slightly_liberal,-1
e98c42425ecb3608_29,Yes,moderate,0
2df14fa3059766ca_57,Yes,moderate,0
3048e7d9a8040e5d_11,Yes,strongly_liberal,-1
e74fb31e2597516d_9,Yes,moderately_liberal,-1
343fe313230ee493_18,Yes,moderate,0
60cad1cdb4c31b38_11,Yes,slightly_liberal,-1
c7bc214463429c33_36,Yes,strongly_liberal,-1
343fe313230ee493_5,Yes,moderate,0
3048e7d9a8040e5d_49,Yes,slightly_liberal,-1
3048e7d9a8040e5d_1,No,,
2df14fa3059766ca_5,Yes,moderate,0
2df14fa3059766ca_20,Yes,moderate,0
2cebad6b13def286_0,Yes,strongly_liberal,-1
3048e7d9a8040e5d_9,Yes,slightly_liberal,-1
e98c42425ecb3608_58,Yes,moderate,0
586dd7d46297d906_16,Yes,moderate,0
e74fb31e2597516d_26,Yes,moderately_conservative,1
e98c42425ecb3608_59,Yes,moderate,0
2d9de21c0684aa3f_37,No,,
2d9de21c0684aa3f_28,No,,
2df14fa3059766ca_19,Yes,moderate,0
c7bc214463429c33_38,Yes,moderate,0
2d9de21c0684aa3f_39,No,,
2df14fa3059766ca_29,Yes,moderately_liberal,-1
586dd7d46297d906_42,Yes,moderate,0
60cad1cdb4c31b38_20,Yes,moderate,0
2d9de21c0684aa3f_29,No,,
e98c42425ecb3608_90,Yes,moderately_liberal,-1
2df14fa3059766ca_44,Yes,slightly_liberal,-1
0e02f78ac9e82293_9,Yes,moderate,0
e98c42425ecb3608_84,Yes,strongly_liberal,-1
60cad1cdb4c31b38_58,Yes,moderate,0
2d9de21c0684aa3f_43,No,,
e74fb31e2597516d_11,Yes,moderate,0
60cad1cdb4c31b38_44,No,,
e98c42425ecb3608_23,Yes,moderately_liberal,-1
3048e7d9a8040e5d_10,Yes,moderate,0
e98c42425ecb3608_55,Yes,moderate,0
313afd7cf123cc1d_14,Yes,moderate,0
586dd7d46297d906_6,Yes,moderate,0
586dd7d46297d906_46,Yes,strongly_liberal,-1
586dd7d46297d906_56,Yes,strongly_liberal,-1
e74fb31e2597516d_0,No,,
3048e7d9a8040e5d_17,Yes,moderate,0
3048e7d9a8040e5d_43,Yes,moderate,0
2cebad6b13def286_38,Yes,strongly_liberal,-1
e98c42425ecb3608_43,Yes,moderate,0
2d9de21c0684aa3f_1,No,,
343fe313230ee493_21,Yes,slightly_liberal,-1
586dd7d46297d906_19,Yes,moderate,0
c7bc214463429c33_28,Yes,moderate,0
c7bc214463429c33_33,Yes,moderate,0
2df14fa3059766ca_14,Yes,moderately_liberal,-1
586dd7d46297d906_49,Yes,strongly_liberal,-1
3048e7d9a8040e5d_21,Yes,slightly_liberal,-1
60cad1cdb4c31b38_52,Yes,slightly_liberal,-1
e98c42425ecb3608_33,Yes,moderate,0
2cebad6b13def286_36,Yes,strongly_liberal,-1
60cad1cdb4c31b38_25,Yes,slightly_conservative,1
c7bc214463429c33_16,Yes,moderate,0
2d9de21c0684aa3f_32,No,,
2d9de21c0684aa3f_35,No,,
2cebad6b13def286_25,Yes,moderate,0
343fe313230ee493_8,Yes,moderate,0
313afd7cf123cc1d_0,No,,
586dd7d46297d906_15,Yes,moderate,0
3048e7d9a8040e5d_54,Yes,moderate,0
2df14fa3059766ca_47,Yes,slightly_liberal,-1
0e02f78ac9e82293_4,Yes,slightly_liberal,-1
586dd7d46297d906_14,Yes,slightly_liberal,-1
2df14fa3059766ca_58,Yes,moderate,0
586dd7d46297d906_44,Yes,strongly_liberal,-1
2d9de21c0684aa3f_52,No,,
e98c42425ecb3608_86,Yes,strongly_liberal,-1
60cad1cdb4c31b38_17,Yes,moderate,0
586dd7d46297d906_8,Yes,moderate,0
586dd7d46297d906_9,Yes,slightly_liberal,-1
e98c42425ecb3608_10,Yes,moderate,0
2d9de21c0684aa3f_47,No,,
c7bc214463429c33_41,Yes,strongly_liberal,-1
e98c42425ecb3608_50,Yes,slightly_liberal,-1
0e02f78ac9e82293_8,Yes,moderate,0
3048e7d9a8040e5d_50,Yes,slightly_liberal,-1
0e02f78ac9e82293_7,Yes,slightly_liberal,-1
60cad1cdb4c31b38_13,Yes,strongly_liberal,-1
2cebad6b13def286_39,Yes,slightly_liberal,-1
e98c42425ecb3608_89,Yes,moderately_liberal,-1
2cebad6b13def286_45,Yes,moderate,0
e98c42425ecb3608_9,Yes,moderate,0
2b83f5a600ba2561_16,No,,
aca891f1363ffe94_24,Yes,slightly_liberal,-1
51a8e00a4ffb6c92_30,Yes,slightly_liberal,-1
03a91d95f0c2aade_15,Yes,moderate,0
991e80bc7c0447f9_67,Yes,strongly_liberal,-1
679c2cfebdeafc4f_18,Yes,moderate,0
51a8e00a4ffb6c92_73,No,,
03a91d95f0c2aade_17,Yes,slightly_liberal,-1
c7c65f1ef46ea7da_7,Yes,moderate,0
f4f1fee539067f32_66,No,,
aca891f1363ffe94_27,No,,
cc4703c9f4d0327c_75,Yes,slightly_liberal,-1
991e80bc7c0447f9_80,Yes,slightly_liberal,-1
51a8e00a4ffb6c92_37,Yes,moderately_conservative,1
679c2cfebdeafc4f_37,No,,
c7c65f1ef46ea7da_35,Yes,slightly_liberal,-1
f4f1fee539067f32_12,Yes,strongly_liberal,-1
03a91d95f0c2aade_55,Yes,strongly_liberal,-1
f4f1fee539067f32_57,No,,
991e80bc7c0447f9_90,Yes,strongly_liberal,-1
c7c65f1ef46ea7da_14,Yes,strongly_liberal,-1
1a3ededc16b2bc94_7,Yes,moderate,0
1a3ededc16b2bc94_60,Yes,moderate,0
51a8e00a4ffb6c92_71,Yes,moderate,0
679c2cfebdeafc4f_28,Yes,moderately_conservative,1
679c2cfebdeafc4f_50,No,,
f4f1fee539067f32_33,Yes,slightly_conservative,1
cc4703c9f4d0327c_86,Yes,moderate,0
03a91d95f0c2aade_101,Yes,strongly_liberal,-1
cc4703c9f4d0327c_81,Yes,moderately_liberal,-1
679c2cfebdeafc4f_35,Yes,moderately_liberal,-1
1a3ededc16b2bc94_3,Yes,slightly_liberal,-1
c7c65f1ef46ea7da_79,Yes,moderate,0
03a91d95f0c2aade_85,Yes,strongly_liberal,-1
c7c65f1ef46ea7da_45,Yes,strongly_liberal,-1
03a91d95f0c2aade_33,Yes,strongly_liberal,-1
c7c65f1ef46ea7da_9,Yes,strongly_liberal,-1
991e80bc7c0447f9_11,Yes,moderate,0
cc4703c9f4d0327c_53,Yes,strongly_conservative,1
51a8e00a4ffb6c92_35,Yes,moderately_liberal,-1
03a91d95f0c2aade_46,Yes,moderate,0
aca891f1363ffe94_26,No,,
679c2cfebdeafc4f_36,Yes,strongly_liberal,-1
51a8e00a4ffb6c92_45,Yes,moderately_liberal,-1
1a3ededc16b2bc94_90,Yes,slightly_liberal,-1
f4f1fee539067f32_14,Yes,strongly_liberal,-1
aca891f1363ffe94_57,Yes,strongly_liberal,-1
c7c65f1ef46ea7da_69,Yes,moderate,0
cc4703c9f4d0327c_73,Yes,strongly_liberal,-1
679c2cfebdeafc4f_3,Yes,strongly_liberal,-1
991e80bc7c0447f9_16,Yes,strongly_liberal,-1
51a8e00a4ffb6c92_66,Yes,moderate,0
679c2cfebdeafc4f_73,No,,
1a3ededc16b2bc94_40,Yes,strongly_liberal,-1
c7c65f1ef46ea7da_84,No,,
c7c65f1ef46ea7da_47,No,,
991e80bc7c0447f9_63,Yes,strongly_liberal,-1
51a8e00a4ffb6c92_10,Yes,strongly_liberal,-1
03a91d95f0c2aade_106,Yes,strongly_liberal,-1
aca891f1363ffe94_4,No,,
f4f1fee539067f32_84,Yes,moderate,0
99a40bc36323bb00_0,No,,
cc4703c9f4d0327c_84,Yes,moderate,0
991e80bc7c0447f9_24,Yes,strongly_liberal,-1
cc4703c9f4d0327c_63,Yes,slightly_liberal,-1
c7c65f1ef46ea7da_50,Yes,moderately_liberal,-1
aca891f1363ffe94_31,No,,
991e80bc7c0447f9_57,Yes,slightly_liberal,-1
51a8e00a4ffb6c92_65,Yes,moderate,0
03a91d95f0c2aade_79,Yes,strongly_liberal,-1
cc4703c9f4d0327c_5,Yes,strongly_conservative,1
991e80bc7c0447f9_41,Yes,slightly_liberal,-1
51a8e00a4ffb6c92_21,Yes,slightly_liberal,-1
f4f1fee539067f32_2,Yes,strongly_liberal,-1
1a3ededc16b2bc94_16,Yes,strongly_conservative,1
991e80bc7c0447f9_98,Yes,moderate,0
aca891f1363ffe94_20,Yes,moderate,0
03a91d95f0c2aade_10,Yes,moderate,0
1a3ededc16b2bc94_62,Yes,strongly_liberal,-1
f4f1fee539067f32_15,No,,
99a40bc36323bb00_5,No,,
c7c65f1ef46ea7da_18,Yes,moderate,0
f4f1fee539067f32_68,No,,
03a91d95f0c2aade_32,Yes,strongly_liberal,-1
c7c65f1ef46ea7da_22,Yes,moderate,0
cc4703c9f4d0327c_2,No,,
679c2cfebdeafc4f_49,No,,
aca891f1363ffe94_28,No,,
2b83f5a600ba2561_12,No,,
991e80bc7c0447f9_42,Yes,slightly_liberal,-1
cc4703c9f4d0327c_92,No,,
51a8e00a4ffb6c92_32,Yes,slightly_conservative,1
1a3ededc16b2bc94_36,Yes,strongly_liberal,-1
42b6cd78a4daad85_7,No,,
991e80bc7c0447f9_93,Yes,strongly_liberal,-1
991e80bc7c0447f9_77,Yes,slightly_liberal,-1
1a3ededc16b2bc94_41,Yes,moderately_liberal,-1
cc4703c9f4d0327c_16,Yes,slightly_liberal,-1
cc4703c9f4d0327c_65,Yes,moderate,0
1a3ededc16b2bc94_10,Yes,strongly_liberal,-1
ea857b5decdda2c5_59,No,,
67674bbebc796d16_43,Yes,strongly_liberal,-1
f17e0ac40df0cdd7_43,Yes,moderate,0
1304c462d06f7954_72,No,,
01707f50fc4963d2_22,Yes,moderate,0
1304c462d06f7954_5,No,,
90310d99ee986a0b_33,Yes,slightly_liberal,-1
f17e0ac40df0cdd7_33,Yes,slightly_liberal,-1
ea857b5decdda2c5_18,Yes,slightly_liberal,-1
90310d99ee986a0b_60,Yes,moderate,0
1304c462d06f7954_12,Yes,strongly_liberal,-1
ea857b5decdda2c5_53,Yes,strongly_liberal,-1
ea857b5decdda2c5_14,Yes,moderate,0
67674bbebc796d16_29,Yes,slightly_liberal,-1
90310d99ee986a0b_7,Yes,slightly_liberal,-1
67674bbebc796d16_28,Yes,strongly_liberal,-1
c2021e88fd466293_33,Yes,moderate,0
c2021e88fd466293_16,Yes,strongly_liberal,-1
67674bbebc796d16_61,Yes,slightly_liberal,-1
4fcbe83bd119f517_79,No,,
01707f50fc4963d2_64,Yes,moderately_conservative,1
01707f50fc4963d2_24,Yes,strongly_liberal,-1
01707f50fc4963d2_65,Yes,strongly_liberal,-1
67674bbebc796d16_33,Yes,moderate,0
90310d99ee986a0b_46,Yes,moderate,0
ea857b5decdda2c5_16,Yes,slightly_liberal,-1
7959bb2cf106937d_11,Yes,slightly_liberal,-1
9cbec81682cead27_44,Yes,slightly_liberal,-1
9cbec81682cead27_24,Yes,strongly_conservative,1
df19e04880444363_9,Yes,moderate,0
7959bb2cf106937d_34,Yes,slightly_liberal,-1
7959bb2cf106937d_53,Yes,strongly_liberal,-1
ea857b5decdda2c5_26,Yes,strongly_liberal,-1
90310d99ee986a0b_0,Yes,moderate,0
c2021e88fd466293_37,Yes,slightly_liberal,-1
67674bbebc796d16_2,Yes,strongly_liberal,-1
f17e0ac40df0cdd7_62,Yes,moderately_liberal,-1
9cbec81682cead27_69,Yes,moderate,0
67674bbebc796d16_50,No,,
90310d99ee986a0b_43,Yes,moderate,0
9cbec81682cead27_17,Yes,strongly_liberal,-1
1304c462d06f7954_44,Yes,moderate,0
01707f50fc4963d2_55,Yes,moderate,0
ea857b5decdda2c5_22,Yes,slightly_conservative,1
90310d99ee986a0b_39,Yes,strongly_liberal,-1
df19e04880444363_14,Yes,slightly_liberal,-1
1304c462d06f7954_21,No,,
01707f50fc4963d2_33,Yes,strongly_liberal,-1
973c96da2afcebfb_23,No,,
4fcbe83bd119f517_48,Yes,strongly_conservative,1
1304c462d06f7954_64,Yes,moderately_liberal,-1
df19e04880444363_34,Yes,moderate,0
973c96da2afcebfb_11,Yes,moderately_conservative,1
1304c462d06f7954_51,Yes,moderately_conservative,1
1304c462d06f7954_50,Yes,slightly_liberal,-1
90310d99ee986a0b_51,Yes,moderate,0
df19e04880444363_4,Yes,strongly_liberal,-1
f17e0ac40df0cdd7_2,Yes,moderately_liberal,-1
973c96da2afcebfb_16,Yes,slightly_conservative,1
1304c462d06f7954_34,Yes,strongly_conservative,1
01707f50fc4963d2_10,No,,
df19e04880444363_18,Yes,moderate,0
7959bb2cf106937d_12,Yes,slightly_liberal,-1
ea857b5decdda2c5_15,Yes,moderate,0
f17e0ac40df0cdd7_57,Yes,strongly_liberal,-1
df19e04880444363_15,Yes,moderately_liberal,-1
1304c462d06f7954_66,Yes,strongly_liberal,-1
9cbec81682cead27_22,Yes,strongly_liberal,-1
01707f50fc4963d2_34,Yes,moderate,0
ea857b5decdda2c5_12,Yes,moderate,0
c2021e88fd466293_26,Yes,moderate,0
7959bb2cf106937d_60,Yes,slightly_liberal,-1
90310d99ee986a0b_12,Yes,moderately_liberal,-1
f17e0ac40df0cdd7_40,Yes,slightly_liberal,-1
df19e04880444363_41,Yes,slightly_liberal,-1
c2021e88fd466293_39,Yes,moderately_conservative,1
1304c462d06f7954_18,Yes,strongly_liberal,-1
90310d99ee986a0b_32,Yes,slightly_liberal,-1
01707f50fc4963d2_68,Yes,strongly_liberal,-1
67674bbebc796d16_62,Yes,moderate,0
7959bb2cf106937d_33,Yes,moderate,0
7959bb2cf106937d_76,Yes,slightly_liberal,-1
4fcbe83bd119f517_8,Yes,slightly_liberal,-1
f17e0ac40df0cdd7_51,Yes,moderate,0
7959bb2cf106937d_4,Yes,slightly_liberal,-1
7959bb2cf106937d_57,Yes,moderate,0
ea857b5decdda2c5_1,Yes,slightly_liberal,-1
1304c462d06f7954_57,No,,
9cbec81682cead27_36,Yes,strongly_liberal,-1
c2021e88fd466293_0,Yes,strongly_liberal,-1
ea857b5decdda2c5_75,Yes,slightly_liberal,-1
ea857b5decdda2c5_27,No,,
7959bb2cf106937d_58,Yes,moderate,0
c2021e88fd466293_64,Yes,moderate,0
c2021e88fd466293_29,Yes,strongly_liberal,-1
ea857b5decdda2c5_69,Yes,strongly_liberal,-1
1304c462d06f7954_7,Yes,slightly_liberal,-1
f17e0ac40df0cdd7_61,Yes,slightly_liberal,-1
4fcbe83bd119f517_37,Yes,moderate,0
01707f50fc4963d2_70,Yes,strongly_liberal,-1
c3cb83e45de90fb1_70,Yes,moderately_liberal,-1
ce6e83078a38999c_23,Yes,strongly_liberal,-1
4c2afb8e10550502_34,Yes,moderate,0
e7203a1733cf9182_13,Yes,slightly_liberal,-1
2245b9c9e3920e49_15,Yes,slightly_liberal,-1
cbeb28fbc9acb02a_44,Yes,strongly_liberal,-1
2fae8d37cefdce10_45,No,,
e7203a1733cf9182_18,Yes,slightly_liberal,-1
2245b9c9e3920e49_18,Yes,slightly_liberal,-1
cbeb28fbc9acb02a_67,No,,
cbeb28fbc9acb02a_13,Yes,strongly_liberal,-1
4c2afb8e10550502_68,Yes,strongly_liberal,-1
d1277a96b1c45858_54,Yes,slightly_liberal,-1
ce6e83078a38999c_74,Yes,slightly_liberal,-1
2fae8d37cefdce10_192,No,,
ce6e83078a38999c_100,Yes,moderate,0
ce6e83078a38999c_57,Yes,moderately_liberal,-1
2fae8d37cefdce10_24,Yes,moderate,0
4c2afb8e10550502_85,Yes,moderate,0
90acfd5a56a350c4_81,Yes,slightly_liberal,-1
90acfd5a56a350c4_62,Yes,slightly_liberal,-1
ce6e83078a38999c_81,Yes,slightly_liberal,-1
d1277a96b1c45858_30,No,,
2fae8d37cefdce10_86,Yes,moderate,0
ce6e83078a38999c_50,Yes,moderate,0
c3cb83e45de90fb1_21,Yes,moderate,0
2245b9c9e3920e49_1,Yes,moderate,0
cbeb28fbc9acb02a_58,Yes,moderate,0
c3cb83e45de90fb1_41,Yes,moderately_conservative,1
90acfd5a56a350c4_68,Yes,moderate,0
c3cb83e45de90fb1_12,Yes,slightly_liberal,-1
e7203a1733cf9182_3,No,,
cbeb28fbc9acb02a_77,Yes,strongly_liberal,-1
d1277a96b1c45858_66,Yes,strongly_liberal,-1
b63637b0a63d0c53_64,Yes,strongly_liberal,-1
2fae8d37cefdce10_191,No,,
d1277a96b1c45858_27,Yes,moderate,0
c3cb83e45de90fb1_26,Yes,moderately_liberal,-1
ce19262058c28fa2_23,No,,
c3cb83e45de90fb1_50,Yes,strongly_liberal,-1
90acfd5a56a350c4_1,Yes,strongly_liberal,-1
4c2afb8e10550502_24,Yes,moderate,0
ce6e83078a38999c_63,Yes,moderately_liberal,-1
ce6e83078a38999c_15,Yes,moderate,0
90acfd5a56a350c4_83,Yes,slightly_liberal,-1
2fae8d37cefdce10_50,Yes,moderate,0
90acfd5a56a350c4_24,Yes,slightly_liberal,-1
2fae8d37cefdce10_3,Yes,slightly_liberal,-1
4c2afb8e10550502_70,Yes,moderately_liberal,-1
90acfd5a56a350c4_2,Yes,strongly_liberal,-1
2fae8d37cefdce10_162,Yes,strongly_liberal,-1
ce6e83078a38999c_68,Yes,strongly_liberal,-1
90acfd5a56a350c4_18,No,,
d1277a96b1c45858_89,Yes,moderately_liberal,-1
e7203a1733cf9182_54,Yes,moderate,0
e7203a1733cf9182_90,No,,
d1277a96b1c45858_23,Yes,strongly_liberal,-1
ce19262058c28fa2_48,Yes,moderate,0
2fae8d37cefdce10_108,Yes,slightly_conservative,1
2fae8d37cefdce10_92,Yes,strongly_liberal,-1
ce19262058c28fa2_5,Yes,moderate,0
90acfd5a56a350c4_99,No,,
90acfd5a56a350c4_37,Yes,moderate,0
e6e88a281d0d7f89_3,Yes,slightly_conservative,1
cbeb28fbc9acb02a_29,Yes,strongly_liberal,-1
2245b9c9e3920e49_58,No,,
2fae8d37cefdce10_112,Yes,moderately_liberal,-1
ce6e83078a38999c_35,Yes,slightly_liberal,-1
ce19262058c28fa2_54,Yes,slightly_liberal,-1
2fae8d37cefdce10_113,Yes,slightly_liberal,-1
90acfd5a56a350c4_38,Yes,strongly_liberal,-1
cbeb28fbc9acb02a_82,No,,
ce19262058c28fa2_79,Yes,moderately_liberal,-1
e6e88a281d0d7f89_26,Yes,strongly_liberal,-1
2245b9c9e3920e49_87,No,,
d1277a96b1c45858_17,Yes,strongly_liberal,-1
2fae8d37cefdce10_95,Yes,strongly_liberal,-1
4c2afb8e10550502_14,Yes,strongly_liberal,-1
d1277a96b1c45858_83,Yes,moderate,0
2245b9c9e3920e49_79,Yes,moderate,0
ce6e83078a38999c_52,Yes,slightly_liberal,-1
90acfd5a56a350c4_57,Yes,moderately_liberal,-1
cbeb28fbc9acb02a_35,No,,
2fae8d37cefdce10_156,Yes,moderate,0
2fae8d37cefdce10_4,Yes,moderate,0
e7203a1733cf9182_33,No,,
cbeb28fbc9acb02a_83,No,,
cbeb28fbc9acb02a_50,Yes,strongly_liberal,-1
c3cb83e45de90fb1_84,Yes,moderate,0
ce6e83078a38999c_25,Yes,moderate,0
b63637b0a63d0c53_30,No,,
cbeb28fbc9acb02a_85,Yes,moderate,0
e6e88a281d0d7f89_13,Yes,moderately_liberal,-1
2245b9c9e3920e49_77,Yes,slightly_liberal,-1
e6e88a281d0d7f89_27,Yes,moderate,0
e7203a1733cf9182_88,Yes,strongly_liberal,-1
90acfd5a56a350c4_63,Yes,slightly_liberal,-1
e6e88a281d0d7f89_12,Yes,slightly_liberal,-1
cbeb28fbc9acb02a_71,Yes,moderate,0
769fcedcad6a0fca_39,No,,
ce19262058c28fa2_12,Yes,moderate,0
cc98a1db4e38d660_71,No,,
70ca4f887c9dcdb7_74,Yes,moderate,0
b3430b24fb7ca150_28,Yes,moderate,0
b3430b24fb7ca150_1,Yes,moderate,0
1567a1440a189629_23,Yes,slightly_liberal,-1
769fcedcad6a0fca_72,Yes,moderate,0
b3430b24fb7ca150_68,No,,
ac2fdb715a71bf59_27,Yes,strongly_liberal,-1
ac2fdb715a71bf59_47,Yes,moderately_conservative,1
ac2fdb715a71bf59_38,Yes,slightly_conservative,1
cb6d005281e1987a_17,Yes,moderately_conservative,1
70ca4f887c9dcdb7_29,Yes,moderate,0
769fcedcad6a0fca_1,No,,
b3430b24fb7ca150_43,Yes,moderate,0
d9c62e5b0689d0f6_2,Yes,moderate,0
769fcedcad6a0fca_63,Yes,moderate,0
ac2fdb715a71bf59_20,Yes,moderately_conservative,1
944dde7353badcd6_27,Yes,moderate,0
ac2fdb715a71bf59_45,Yes,slightly_conservative,1
944dde7353badcd6_11,Yes,moderately_liberal,-1
ac2fdb715a71bf59_16,No,,
cc98a1db4e38d660_52,Yes,strongly_liberal,-1
769fcedcad6a0fca_50,Yes,slightly_liberal,-1
1567a1440a189629_81,Yes,moderate,0
ac2fdb715a71bf59_74,No,,
8ff6e3fd1a254d10_5,Yes,slightly_liberal,-1
8ff6e3fd1a254d10_7,No,,
1567a1440a189629_29,Yes,moderate,0
1567a1440a189629_66,Yes,moderate,0
df41ab6179535373_25,Yes,moderate,0
70ca4f887c9dcdb7_56,Yes,slightly_liberal,-1
d9c62e5b0689d0f6_9,Yes,slightly_liberal,-1
ac2fdb715a71bf59_58,Yes,moderate,0
df41ab6179535373_66,Yes,moderate,0
cb6d005281e1987a_64,No,,
b3430b24fb7ca150_0,Yes,moderate,0
df41ab6179535373_67,Yes,moderate,0
769fcedcad6a0fca_23,Yes,moderate,0
944dde7353badcd6_36,Yes,slightly_liberal,-1
944dde7353badcd6_50,Yes,moderate,0
d9c62e5b0689d0f6_60,Yes,moderate,0
ac2fdb715a71bf59_52,Yes,slightly_liberal,-1
b3430b24fb7ca150_15,Yes,slightly_conservative,1
d9c62e5b0689d0f6_65,Yes,moderate,0
1567a1440a189629_33,No,,
df41ab6179535373_15,Yes,moderate,0
769fcedcad6a0fca_71,Yes,moderate,0
944dde7353badcd6_26,Yes,moderate,0
b3430b24fb7ca150_49,Yes,moderate,0
769fcedcad6a0fca_15,No,,
b3430b24fb7ca150_14,Yes,slightly_liberal,-1
1567a1440a189629_9,No,,
d9c62e5b0689d0f6_72,Yes,moderate,0
944dde7353badcd6_56,Yes,moderately_liberal,-1
ac2fdb715a71bf59_0,Yes,moderate,0
769fcedcad6a0fca_41,No,,
1567a1440a189629_54,No,,
cc98a1db4e38d660_15,Yes,strongly_conservative,1
d9c62e5b0689d0f6_6,Yes,moderate,0
944dde7353badcd6_52,Yes,moderate,0
d9c62e5b0689d0f6_66,Yes,moderate,0
769fcedcad6a0fca_26,No,,
be21ce3553c0ea64_26,Yes,moderate,0
df41ab6179535373_26,Yes,strongly_liberal,-1
769fcedcad6a0fca_5,Yes,moderate,0
b3430b24fb7ca150_32,Yes,moderate,0
b3430b24fb7ca150_50,Yes,moderate,0
70ca4f887c9dcdb7_69,Yes,moderate,0
cb6d005281e1987a_29,Yes,slightly_liberal,-1
cb6d005281e1987a_22,Yes,slightly_liberal,-1
1567a1440a189629_78,No,,
cb6d005281e1987a_30,Yes,strongly_liberal,-1
944dde7353badcd6_8,Yes,slightly_liberal,-1
1567a1440a189629_46,Yes,moderate,0
ac2fdb715a71bf59_76,Yes,moderate,0
d9c62e5b0689d0f6_79,No,,
d9c62e5b0689d0f6_32,Yes,moderate,0
70ca4f887c9dcdb7_7,Yes,moderate,0
d9c62e5b0689d0f6_69,Yes,moderate,0
ac2fdb715a71bf59_32,Yes,moderate,0
1567a1440a189629_26,Yes,moderate,0
70ca4f887c9dcdb7_44,Yes,strongly_liberal,-1
cc98a1db4e38d660_65,Yes,moderate,0
cc98a1db4e38d660_55,No,,
d9c62e5b0689d0f6_22,Yes,moderate,0
df41ab6179535373_0,Yes,moderate,0
ac2fdb715a71bf59_54,No,,
cb6d005281e1987a_65,No,,
df41ab6179535373_10,Yes,slightly_liberal,-1
b3430b24fb7ca150_38,Yes,moderate,0
ac2fdb715a71bf59_29,Yes,moderate,0
ac2fdb715a71bf59_48,Yes,moderate,0
ac2fdb715a71bf59_5,Yes,moderate,0
ac2fdb715a71bf59_12,Yes,slightly_liberal,-1
ac2fdb715a71bf59_55,Yes,moderate,0
70ca4f887c9dcdb7_54,Yes,moderate,0
d9c62e5b0689d0f6_20,Yes,moderately_conservative,1
85f1984ba14016cf_43,No,,
944dde7353badcd6_62,Yes,moderate,0
8bee004231cdf591_31,Yes,slightly_liberal,-1
df41ab6179535373_21,Yes,moderate,0
